Unhandled Email,未处理的邮件,
Unhandled Emails,未处理邮件,
Unique,唯一,
"Unique ID assigned by the client developer used to identify the client software to be dynamically registered.
<br>
<b>Should remain same</b> across multiple versions or updates of the software.",由客户端开发人员分配的唯一ID，用于标识要动态注册的客户端软件。<br><b>应在软件的多个版本或更新中保持不变</b>。,
Unknown,未知,
Unknown Column: {0},未知列： {0},
Unknown Rounding Method: {},未知舍入方法：{},
Unknown User,未知用户,
Unknown file encoding. Tried to use: {0},未知文件编码，尝试使用：{0},
Unlock Reference Document,解锁参考文档,
Unpublish,取消发布,
Unread,未读,
Unread Notification Sent,未读通知已发送,
Unsafe SQL query,不安全的SQL查询,
Unselect All,全部不选,
Unshared,取消共享,
Unsubscribe,退订,
Unsubscribe Method,退订方法,
Unsubscribe Params,退订参数,
Unsubscribed,已退订,
Unsupported function or operator: {0},不支持的函数或运算符：{0},
Unsupported {0}: {1},不支持的 {0}：{1},
Untitled Column,未命名列,
Unzip,解压缩,
Unzipped {0} files,解压缩{0}个文件,
Unzipping files...,解压缩文件...,
Upcoming Events for Today,今日活动,
Update,更新,
Update Amendment Naming,更新修订命名,
Update Existing Records,更新现有记录,
Update Field,更新字段,
Update Hooks Resolution Order,更新应用钩子解析顺序,
Update Order,更新顺序,
Update Password,更新密码,
Update Series Counter,更新序列计数器,
Update Series Number,更新序列号,
Update Settings,更新设置,
Update Translations,更新翻译,
Update Value,更新值,
Update from Frappe Cloud,从Frappe云更新,
Update {0} records,更新{0}个单据,
Updated,已更新,
Updated Successfully,更新成功,
Updated To A New Version 🎉,已更新至新版本🎉,
Updated successfully,更新成功,
Updating,更新,Freeze message while updating a document
Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.,更新邮件队列状态中...，邮件将在下一次定时执行的邮件发送任务中发出,
Updating counter may lead to document name conflicts if not done properly,更新不当会导致新单据与现有单据重复，不能保存,
Updating global settings,更新全局设置,
Updating naming series options,更新命名系列选项,
Updating related fields...,正在更新相关字段...,
Updating {0},更新{0},
"Updating {0} of {1}, {2}",正在更新 {0}/{1}，{2},
Upload,上传,
Upload Image,上传图片,
Upload file,上传文件,
Upload {0} files,上传了{0}份文件,
Uploaded To Dropbox,已上传至Dropbox,
Uploaded To Google Drive,已上传至Google云盘,
Use % for any non empty value.,使用%表示任意非空值,
Use ASCII encoding for password,密码使用ASCII编码,
Use First Day of Period,使用周期首日,
Use HTML,使用HTML,
Use IMAP,使用IMAP,
Use Number Format from Currency,使用货币的数字格式,
Use POST,使用POST方法,
Use Report Chart,使用报表图表,
Use SSL,使用SSL,
Use STARTTLS,使用STARTTLS,
Use TLS,使用TLS,
Use a few uncommon words together.,使用几个不常见的词汇组合。,
"Use a few words, avoid common phrases.",用几个字，避免常用短语。,
Use different Email ID,使用不同邮箱,
Use if the default settings don't seem to detect your data correctly,当默认设置无法正确识别数据时使用,
Use of sub-query or function is restricted,子查询或函数的使用受到限制,
Use the new Print Format Builder,启用新打印格式编辑器,
Use this fieldname to generate title,使用此字段生成标题,
"Use this, for example, if all sent emails should also be send to an archive.",例如，若需将所有发送邮件同时存档可使用此选项,
Used OAuth,已用OAuth,
User,用户,
User '{0}' already has the role '{1}',用户“{0}”已经被分派了角色“{1}”,
User Agent,用户代理,
User Cannot Create,用户无权创建,
User Cannot Search,用户无权搜索,
User Changed,用户账号已变更,
User Defaults,用户默认设置,
User Details,用户详情,
User Doctype Permissions,用户文档类型权限,
User Document Type,用户单据类型,
User Document Types Limit Exceeded,用户文档类型数量超限,
User Email,用户电子邮件,
User Emails,用户邮件列表,
User Group,用户组,
User Group Member,用户组成员,
User Group Members,用户组成员列表,
User ID,用户ID,
User ID Property,用户ID属性,
User Id,用户ID,
User Id Field,用户ID字段,
User Id Field is mandatory in the user type {0},用户类型{0}中用户ID字段为必填项,
User Image,用户头像,
User Invitation,用户邀请,
User Menu,用户菜单,
User Name,用户名,
User Permission,用户权限限制,
User Permissions,用户权限限制,
User Permissions are used to limit users to specific records.,用户权限限制用于过滤出允许用户访问的单据。,
User Permissions created successfully,用户权限创建成功,
User Role,用户角色,
User Role Profile,用户角色配置文件,
User Select Document Type,用户选择单据类型,
User Session Display,用户会话显示,
User Social Login,用户社交登录,
User Tags,用户标签,
User Type,用户类型,
User Type Module,用户类型模块,
User can login using Email id or Mobile number,用户可通过邮箱或手机号登录,
User can login using Email id or User Name,用户可通过邮箱或用户名登录,
User does not exist,用户不存在,
User does not have permission to create the new {0},用户无权创建新{0},
User is disabled,用户已禁用,
User is mandatory for Share,请选择要分享的用户,
User must always select,用户必须始终选择,
User permission already exists,用户权限限制已经存在,
User with email address {0} does not exist,邮箱地址为{0}的用户不存在,
User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.,系统中不存在邮箱为{0}的用户，请联系系统管理员创建,
User {0} cannot be deleted,用户{0}不能被删除,
User {0} cannot be disabled,用户{0}不能被禁用,
User {0} cannot be renamed,不允许变更用户名{0},
User {0} does not have access to this document,用户{0}无权访问此单据,
User {0} does not have doctype access via role permission for document {1},角色权限管理中未授权用户 {0} 访问 {1},
User {0} does not have the permission to create a Workspace.,用户{0}无权创建工作区,
User {0} has requested for data deletion,用户{0}已请求数据删除,
User {0} has started an impersonation session as you. <br><br><b>Reason provided:</b> {1},用户 {0} 已开始以您的身份进行模拟会话。<br><br><b>提供的原因：</b>{1},
User {0} impersonated as {1},用户 {0} 以 {1} 身份登录,
User {0} is disabled,用户{0}已禁用,
User {0} is disabled. Please contact your System Manager.,用户{0}已禁用，请联系系统管理员,
User {0} is not permitted to access this document.,用户{0}无权访问此文档,
Userinfo URI,用户信息URI,
Username,用户名,
Username {0} already exists,用户名{0}已存在,
Users,用户,
Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.,仅限用户有单据删除权限且单据在草稿或已取消状态下删除上传的附件,
Uses system's theme to switch between light and dark mode,使用系统主题切换亮/暗模式,
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,使用此控制台可能使攻击者冒充您窃取信息，请勿输入或粘贴未知代码,
Utilization,利用率,
Utilization %,利用率百分比,
Valid,有效,
Valid Login id required.,请输入有效的登录ID。,
Valid email and name required,需要有效的电子邮件和姓名,
Validate Field,验证字段,
Validate Frappe Mail Settings,验证Frappe邮件设置,
Validate SSL Certificate,验证SSL证书,
Validation Error,验证错误,
Validity,有效期,
Value,值,
Value Based On,基于值,
Value Change,金额变动,
Value Changed,值已变更,
Value To Be Set,待设定值,
Value Too Long,值过长,
Value cannot be changed for {0},值不能被改变为{0},
Value cannot be negative for,值不能为负数：,
Value cannot be negative for {0}: {1},{0}的值不能为负数：{1},
Value for a check field can be either 0 or 1,勾选字段值可以为0或1,
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,{1} 中的字段 {0} 值太长，长度应该小于 {2},
Value for {0} cannot be a list,{0}不能是列表值,
Value from this field will be set as the due date in the ToDo,此字段值将设为待办事项的截止日期,
Value must be one of {0},值必须是 {0} 之一,
"Value of ""None"" implies a public client. In such a case Client Secret is not given to the client and token exchange makes use of PKCE.","值为""None""表示公共客户端。在此情况下，客户端密钥不会提供给客户端，令牌交换将使用PKCE。",
Value to Validate,待验证值,
Value to set when this workflow state is applied. Use plain text (e.g. Approved) or an expression if “Evaluate as Expression” is enabled.,应用此工作流状态时要设置的值。使用纯文本（例如：已批准）或在启用“作为表达式求值”时使用表达式。,
Value too big,值过大,
Value {0} missing for {1},{1} 不包括值 {0},
Value {0} must be in the valid duration format: d h m s,值{0}必须符合有效时长格式：d h m s,
Value {0} must in {1} format,值{0}必须符合{1}格式,
Values Changed,值已更改,
Verdana,Verdana字体,
Verification,验证,
Verification Code,验证码,
Verification Link,验证链接,
Verification code email not sent. Please contact Administrator.,验证码邮件未发送，请联系管理员,
Verification code has been sent to your registered email address.,验证码已发送到您注册的电子邮件地址。,
Verified,已验证,
Verify,确认,
Verify Password,确认密码,
Verifying...,验证中...,
Version,版本,
Version Updated,版本更新,
Video URL,视频URL,
View,查看,
View All,查看全部,
View Audit Trail,查看审计跟踪,
View Docs,查看文档,
View Doctype Permissions,查看文档类型权限,
View File,查看文件,
View Full Log,查看全部日志,
View List,查看列表,
View Log,查看日志,
View Permitted Documents,查看被授权单据,
View Properties (via Customize Form),查看属性（通过自定义表单）,
View Report,查看报表,
View Settings,视图设置,
View Sidebar,查看侧边栏,
View Switcher,视图切换器,
View Website,查看网站,
View all {0} users,查看所有 {0} 个用户,
View document,查看单据,
View report in your browser,在浏览器中查看报表,
View this in your browser,在浏览器查看,
View {0},查看{0},
Viewed By,查看者,
Virtual,虚拟,
Virtual DocType {} requires a static method called {} found {},虚拟文档类型{}需要名为{}的静态方法，找到{},
Virtual DocType {} requires overriding an instance method called {} found {},虚拟文档类型{}需要重写名为{}的实例方法，找到{},
Virtual tables must be virtual fields,虚拟表必须为虚拟字段,
Visibility,可见性,
Visible to website/portal users.,对网站/门户用户可见。,
Visit,访问,
Visit Desktop,访问桌面,
Visit Web Page,访问网页,
Visitor ID,访客ID,
Want to discuss?,需要讨论？,
Warehouse,仓库,
Warning,警告,
Warning: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:,警告：即将数据丢失！继续操作将永久删除{0}的数据库列：,
Warning: Naming is not set,警告：未设置命名规则,
Warning: Unable to find {0} in any table related to {1},警告：无法找到{0}与任何表{1},
Warning: Updating counter may lead to document name conflicts if not done properly,警告：计数器更新不当可能导致文档名称冲突,
Warning: Usage of 'format:' is discouraged.,警告：不鼓励使用 'format:'。,
Was this article helpful?,本文是否有帮助？,
Watch Tutorial,观看教程,
We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish,本文档不允许编辑。点击工作区页面编辑按钮可自定义工作区,
We have received a request for deletion of {0} data associated with: {1},我们收到了删除与以下相关的{0}数据的请求：{1},
We have received a request from you to download your {0} data associated with: {1},我们已收到您的请求，要求您下载与{1}相关联的{0}数据,
We would like to thank the authors of these packages for their contribution.,感谢以下软件包作者的贡献,
We've received your query!,已收到您的查询！,
Weak,弱,
Web Form,网页表单,
Web Form Field,Web表单字段,
Web Form Fields,网页表单字段集,
Web Form List Column,网页表单列表字段,
Web Page,网站网页,
Web Page Block,网页区块,
Web Page URL,网页 URL,
Web Page View,网页视图,
Web Template,网页模板,
Web Template Field,网页模板字段,
Web Template Values,网页模板值,
Web Template is not specified,未指定网页模板,
Web View,网页视图,
Webhook,网络钩子,
Webhook Data,Webhook数据,
Webhook Header,Webhook头信息,
Webhook Headers,网络钩子标头集,
Webhook Request,网络钩子请求,
Webhook Request Log,网络钩子请求日志,
Webhook Secret,网络钩子密钥,
Webhook Security,网络钩子安全性,
Webhook Trigger,网络钩子触发器,
Webhook URL,网络钩子URL,
Website,网站,
Website Analytics,网站分析,
Website Manager,网站管理员,
Website Meta Tag,网站元标记,
Website Route Meta,网站路径元数据,
Website Route Redirect,网站路径重定向,
Website Script,网站脚本,
Website Search Field,网站搜索字段,
Website Search Field must be a valid fieldname,网站搜索字段必须是有效字段名,
Website Settings,网站设置,
Website Sidebar,网站边栏,
Website Sidebar Item,网站侧栏条目,
Website Slideshow,网站幻灯片,
Website Slideshow Item,网站幻灯片项目,
Website Theme,网站主题,
Website Theme Ignore App,网站主题忽略应用,
Website Theme Image,网站主题图像,
Website Theme image link,网站主题图像链接,
"Website, email or phone where vulnerabilities can be reported. Defaults to `https://security.frappe.io`",可报告漏洞的网站、邮箱或电话。默认为 `https://security.frappe.io`,
Websocket,Websocket,
Wednesday,星期三,
Week,周,
Weekdays,工作日,
Weekly,每周,
Weekly Long,周（长格式）,
Welcome,欢迎,
Welcome Email Template,欢迎邮件模板,
Welcome URL,欢迎URL,
Welcome email sent,欢迎电子邮件已发送,
Welcome to Frappe!,欢迎使用 Frappe！,
Welcome to the {0} workspace,欢迎来到 {0} 工作区,
Welcome to {0},欢迎{0},
What's New,新消息,
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.",启用后访客可上传文件至系统。例如在招聘网页表单中无需登录即可收集用户文件,
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.",邮件发送文档时在沟通记录中存储PDF。警告：可能增加存储使用量,
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.",强制使用网页图像采集功能上传文件。未勾选时，检测到移动端访问将默认使用原生相机,
Which view of the associated DocType should this shortcut take you to?,此快捷方式应跳转至关联文档类型的哪个视图？,
Width,宽度,
Widths can be set in px or %.,宽度可以设置为px像素或%百分比。,
Wildcard Filter,通配符过滤器,
"Will add ""%"" before and after the query","将在查询前后添加""%""",
Will be your login ID,将是您的登录ID,
Will only be shown if section headings are enabled,如果章节标题启用才会显示,
Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,非活跃站点每天仅运行一次定时任务，设为0禁用此功能,
With Letter head,有打印表头,
Worker Information,工作者信息,
Worker Name,工作者名称,
Workflow,流程,
Workflow Action,待审批工作流,
Workflow Action Master,工作流操作主数据,
Workflow Action Name,工作流操作名称,
Workflow Action Permitted Role,工作流操作被授权角色,
Workflow Action is not created for optional states,未为可选状态创建工作流操作,
Workflow Builder,工作流设计器,
Workflow Builder ID,工作流构建器ID,
Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update their properties from the sidebar.,工作流构建器允许您可视化地创建工作流。您可以拖放状态并链接它们以创建转换。您还可以从侧边栏更新其属性。,
Workflow Data,工作流数据,
Workflow Details,工作流详情,
Workflow Document State,工作流单据状态,
Workflow Evaluation Error,工作流评估错误,
Workflow Name,工作流名称,
Workflow State,工作流状态,
Workflow State Field,工作流状态字段,
Workflow State not set,工作流状态未设置,
Workflow State transition not allowed from {0} to {1},不允许从{0}到{1}的工作流状态转换,
Workflow States Don't Exist,工作流状态不存在,
Workflow Status,工作流状态,
Workflow Task,工作流任务,
Workflow Transition,工作流状态转换,
Workflow Transition Task,工作流转场任务,
Workflow Transition Tasks,工作流转场任务,
Workflow state represents the current state of a document.,工作流状态表明单据目前的状态。,
Workflow updated successfully,工作流更新成功,
Workspace,工作区,
Workspace <b>{0}</b> does not exist,工作区<b>{0}</b>不存在,
Workspace Chart,工作区图表,
Workspace Custom Block,工作区自定义html块,
Workspace Link,工作区链接,
Workspace Manager,工作区管理员,
Workspace Number Card,工作区数字卡,
Workspace Quick List,工作区快速访问列表,
Workspace Shortcut,工作区捷径,
Workspace Sidebar,工作区侧边栏,
Workspace Sidebar Item,工作区侧边栏项目,
Workspace added to desktop,工作区已添加到桌面,
Workspace {0} created,工作区{0}已创建,
Workspaces,工作区集,
Would you like to publish this comment? This means it will become visible to website/portal users.,是否确认发布本评论？发布后网站/门户用户可见。,
Would you like to unpublish this comment? This means it will no longer be visible to website/portal users.,是否确认取消发布本评论？取消后网站/门户用户将不可见。,
Wrapping up,已圆满完成,
Write,写入,
Wrong Fetch From value,错误的获取来源值,
X Axis Field,X轴字段,
X Field,X字段,
XLSX,XLSX格式,
XMLHttpRequest Error,XMLHttpRequest 错误,
Y Axis,Y轴,
Y Axis Fields,Y轴字段,
Y Field,Y轴字段,
Yahoo Mail,雅虎邮箱,
Yandex.Mail,Yandex邮箱,
Year,年份,
Yearly,每年,
Yellow,黄色,
Yes,是,
Yesterday,昨天,
You Liked,您已点赞,
You added 1 row to {0},您向{0}添加了1行,
You added {0} rows to {1},您向{1}添加了{0}行,
"You are about to open an external link. To confirm, click the link again.",您即将打开外部链接。请再次点击链接以确认。,
You are connected to internet.,已联网。,
You are not allowed to access this resource,您无权访问此资源,
You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3},无权限访问{0} 类型单据，链接字段 {3} 引用了你无权访问的 {1} '{2}',
"You are not allowed to access this {0} record because it is linked to {1} '{2}' in row {3}, field {4}",无权限访问 {0} 类型单据，第{3}行，链接字段 {4} 引用了你无权访问的 {1} '{2}',
You are not allowed to create columns,你无权创建列,
You are not allowed to delete Standard Report,您无权删除标准报表,
You are not allowed to delete a standard Notification. You can disable it instead.,您不能删除标准通知。您可以改为禁用它。,
You are not allowed to delete a standard Website Theme,不允许删除标准网站主题,
You are not allowed to edit the report.,您无权编辑此报表,
You are not allowed to export {} doctype,未被授权导出单据类型{},
You are not allowed to print this report,您未被授权打印此报表,
You are not allowed to send emails related to this document,你不允许发送与此单据相关的电子邮件,
You are not allowed to update the status of this event.,您不能更新此事件的状态。,
You are not allowed to update this Web Form Document,你不允许更新此Web表单,
You are not authorized to undo this email,您无权撤回此邮件,
You are not connected to Internet. Retry after sometime.,你没有连接到互联网。在某个时间后重试。,
You are not permitted to access this page without login.,未登录状态下无权访问此页面,
You are not permitted to access this page.,你没有权限访问此页面。,
You are not permitted to access this resource. Login to access,您无权访问此资源。请登录后访问,
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,您现在正在关注此单据。您将通过电子邮件收到每日更新。您可以在“用户设置”中进行更改。,
"You are only allowed to update order, do not remove or add apps.",仅允许调整应用顺序，不可增删应用,
"You are selecting Sync Option as ALL, It will resync all read as well as unread message from server. This may also cause the duplication of Communication (emails).",选择全量同步将重新同步服务器所有消息，可能导致通讯记录重复,
You can add dynamic properties from the document by using Jinja templating.,您可以通过Jinja模板来添加单据的动态属性。,
You can also access wkhtmltopdf variables (valid only in PDF print):,可使用wkhtmltopdf变量（仅限PDF打印）：,
You can also copy-paste following link in your browser,也可在浏览器中粘贴以下链接,
You can also copy-paste this,您也可以复制粘贴此内容,
You can also copy-paste this {0} to your browser,也可将{0}粘贴到浏览器,
You can ask your team to resend the invitation if you'd still like to join.,若您仍希望加入，可请团队重新发送邀请。,
You can change the retention policy from {0}.,可在 {0} 中设置日志保留天数让系统自动删除过期数据,
You can continue with the onboarding after exploring this page,浏览本页后可继续完成新手引导,
You can disable this {0} instead of deleting it.,你可以禁用而不是删除物料 {0},
You can increase the limit from System Settings.,可从系统设置中提高限制,
You can manually remove the lock if you think it's safe: {},若确认安全可手动移除锁：{},
You can only insert images in Markdown fields,仅可在Markdown字段插入图片,
You can only print upto {0} documents at a time,一次最多打印{0}个文档,
You can only set the 3 custom doctypes in the Document Types table.,文档类型表中仅可设置3个自定义文档类型,
"You can only upload JPG, PNG, GIF, PDF, TXT, CSV or Microsoft documents.",您只能上传 JPG、PNG、GIF、PDF、TXT、CSV 或 Microsoft 文档。,
You can only upload upto 5000 records in one go. (may be less in some cases),一次最多只能上传5000条记录(某些情况下可能更少),
"You can select one from the following,",可从以下选项中选择：,
You can set a high value here if multiple users will be logging in from the same network.,若多个用户从同一网络登录，可在此设置较高值,
You can try changing the filters of your report.,可尝试变更报表过滤条件,
You can use Customize Form to set levels on fields.,可以使用定制表单设置字段的权限级别。,
You can't set 'Options' for field {0},您不能为字段{0}设置“选项”,
You can't set 'Translatable' for field {0},您无法为字段{0}设置“可翻译”,
You can't set standard field {0} as virtual,您不能将标准字段 {0} 设为虚拟,
You cannot create a dashboard chart from single DocTypes,不能为单记录单据类型创建统计图表,
You cannot share `{0}` on {1} `{2}` as you do not have `{0}` permission on `{1}`,您无法在 {1} `{2}` 上共享 `{0}`，因为您没有 `{1}` 上的 `{0}` 权限,
You cannot unset 'Read Only' for field {0},你不能为字段{0}取消“只读”设置,
You changed the value of {0},你更改了 {0},
You changed the value of {0} {1},你变更了 {0} {1},
You changed the values for {0},你变更了 {0},
You changed the values for {0} {1},你变更了 {0} {1},
You created this,你创建了本单据,
You do not have enough permissions to access this resource. Please contact your manager to get access.,您没有足够的权限来访问该资源。请联系您的经理，以获得访问权。,
You do not have enough permissions to complete the action,您未被授权完成此操作,
You do not have import permission for {0},您没有 {0} 的导入权限,
You do not have permission to access child table field: {0},您没有访问子表字段的权限：{0},
You do not have permission to access field: {0},您无权访问字段：{0},
You do not have permission to access {0}: {1}.,您无权访问{0}：{1}。,
You do not have permissions to cancel all linked documents.,没有权限取消所有关联的单据,
You don't have access to Report: {0},您没有权限访问报表：{0},
You don't have permission to access the {0} DocType.,您无权访问{0}文档类型,
You don't have permission to access this file,您没有权限访问该文件,
You don't have permission to get a report on: {0},你没有权限获得{0}的报表,
You don't have the permissions to access this document,您未被授权访问此单据,
You have a new message from:,您收到来自以下用户的新消息：,
You have been successfully logged out,您已成功注销,
You have hit the row size limit on database table: {0},已达到数据库表{0}的行大小限制,
You have not entered a value. The field will be set to empty.,未输入字段值，字段值将被设为空值,
You have to enable Two Factor Auth from System Settings.,需从系统设置启用双因素认证,
You have unsaved changes in this form. Please save before you continue.,本表单中存在未保存的修改，请先保存。,
You have unseen {0},待查看{0},
You haven't added any Dashboard Charts or Number Cards yet.,尚未创建统计图表或数字卡,
You haven't created a {0} yet,暂无数据 {0},
You hit the rate limit because of too many requests. Please try after sometime.,请求过多触发速率限制，请稍后重试,
You last edited this,你最新修订了本单据,
You must add atleast one link.,必须至少添加一个链接,
You must be logged in to use this form.,必须登录才能使用此表单,
You must login to submit this form,您必须登录才能提交此表单,
You need the '{0}' permission on {1} {2} to perform this action.,执行此操作需要{1} {2}的'{0}'权限,
You need to be Workspace Manager to delete a public workspace.,需为工作区管理员才能删除公共工作区,
You need to be Workspace Manager to edit this document,您需要是工作空间管理员才能编辑此文档,
You need to be a system user to access this page.,您需要是系统用户才能访问此页面,
You need to be in developer mode to edit a Standard Web Form,你需要在开发模式编辑标准Web窗体,
You need to be logged in and have System Manager Role to be able to access backups.,您需要先登录，并具有系统管理员角色才能够访问备份。,
You need to be logged in to access this page,您需要登录才能访问该页面,
You need to be logged in to access this {0}.,您需要登录才能访问此{0}。,
You need to be {0} to rename this document,您需要是 {0} 才能重命名此文档,
You need to create these first:,您需要先创建以下内容：,
You need to enable JavaScript for your app to work.,您需要启用JavaScript才能使应用正常工作,
"You need to have ""Share"" permission",你需要有“分享”权限,
You need to install pycups to use this feature!,您需要安装pycups才能使用此功能！,
You need to select indexes you want to add first.,您需要先选择要添加的索引,
You need to set one IMAP folder for {0},您需要为{0}设置一个IMAP文件夹,
You need write permission on {0} {1} to merge,您需要{0} {1}的写入权限才能合并,
You need write permission on {0} {1} to rename,您需要{0} {1}的写入权限才能重命名,
You need {0} permission to fetch values from {1} {2},您需要{0}权限才能从{1} {2}获取值,
You removed 1 row from {0},您从{0}移除了1行,
You removed {0} rows from {1},您从{1}移除了{0}行,
You seem good to go!,您已准备就绪！,
You seem to have written your name instead of your email. Please enter a valid email address so that we can get back.,您似乎输入了姓名而非电子邮箱。请输入有效的电子邮箱以便我们回复,
You selected Draft or Cancelled documents,您选择了草稿或已取消的单据,
You unfollowed this document,您取消了对该单据的关注,
You viewed this,您查看了此内容,
You will be redirected to:,您将被重定向至：,
You've been invited to join {0},您已获邀加入{0},
You've been invited to join {0}.,您已获邀加入{0}。,
You've logged in as another user from another tab. Refresh this page to continue using system.,在另一个浏览器页签用另一个账号登录了，请刷新浏览器后切换到新帐号继续,
YouTube,YouTube的,
"Your CSV file is being generated and will appear in the Attachments section once ready. Additionally, you will get notified when the file is available for download.",您的CSV文件正在生成，完成后将显示在附件区域。此外，文件可供下载时您将收到通知。,
Your Country,国家,
Your Language,语言,
Your Name,您的姓名,
Your PDF is ready for download,PDF已可下载,
Your Shortcuts,快速访问,
Your account has been deleted,您的账户已被删除,
Your account has been locked and will resume after {0} seconds,您的账户已被锁定，并将在{0}秒后恢复,
Your assignment on {0} {1} has been removed by {2},{2}移除了您在{0} {1}上的分配,
Your browser does not support the audio element.,您的浏览器不支持音频元素,
Your browser does not support the video element.,您的浏览器不支持视频元素,
Your connection request to Google Calendar was successfully accepted,您的Google日历连接请求已成功接受,
Your email address,您的电子邮件地址,
Your exported report: {0},您导出的报告：{0},
Your form has been successfully updated,您的表单已成功更新,
Your invitation to join {0} has been cancelled by the site administrator.,您加入{0}的邀请已被站点管理员取消。,
Your invitation to join {0} has expired.,您加入{0}的邀请已过期。,
Your login id is,您的登录ID是,
Your new password has been set successfully.,您的新密码已设置成功,
Your old password is incorrect.,您的旧密码不正确,
Your organization name and address for the email footer.,用于邮件页脚的机构名称和地址,
Your password has been changed and you might have been logged out of all systems.<br>Please contact the Administrator for further assistance.,您的密码已更改，您可能已从所有系统登出。<br>请联系管理员获取进一步帮助。,
"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.",您的问题已收到。我们将尽快回复邮件。如果您还有任何其他的信息，请回覆此邮件。,
Your report is being generated in the background. You will receive an email on {0} with a download link once it is ready.,您的报告正在后台生成。报告准备就绪后，您将在{0}收到包含下载链接的邮件。,
"Your session has expired, please login again to continue.",您的会话已过期，请再次登录以继续。,
Your verification code is {0},您的验证码是{0},
Zero,零,
Zero means send records updated at anytime,零值表示发送所有时间更新的记录,
[Action taken by {0}],[操作由{0}执行],
`as_iterator` only works with `as_list=True` or `as_dict=True`,`as_iterator`仅在使用`as_list=True`或`as_dict=True`时有效,
`job_id` paramater is required for deduplication.,去重需要`job_id`参数,
after_insert,插入后,
amend,修订,
and,和,
ascending,升序,
blue,蓝色,
by Role,角色,
cProfile Output,cProfile输出,
calendar,日历,
cancel,取消,
canceled,已取消,
chrome,Chrome浏览器,
clear,清除,
commented,已评论,
completed,已完成,
create,创建,
cyan,青色,
darkgrey,深灰色,
dashboard,数据面板,
dd-mm-yyyy,日-月-年,
dd.mm.yyyy,日.月.年,
dd/mm/yyyy,日/月/年,
default,默认,
deferred,延迟,
delete,删除,
descending,降序,
"document type..., e.g. customer",单据类型...，如客户,
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","例如：""技术支持""、""销售部""、""张三""",
e.g. (55 + 434) / 4,例如 (55 + 434) / 4,
e.g. pop.gmail.com / imap.gmail.com,例如pop.gmail.com/imap.gmail.com,
e.g. replies@yourcomany.com. All replies will come to this inbox.,例如replies@yourcompany.com，所有回复将发送至此收件箱,
e.g. smtp.gmail.com,例如smtp.gmail.com,
e.g.:,例如：,
emacs,Emacs编辑器,
email,电子邮件,
email inbox,电子邮件收件箱,
empty,空,Comparison value is empty
export,导出,
facebook,脸书,
failed,失败,
fairlogin,公平登录,
finished,已完成,
gray,灰色,
green,绿色,
grey,灰白,
gzip not found in PATH! This is required to take a backup.,在PATH中找不到gzip！这是进行备份的必要条件,
here,此处,
hub,集市(Hub)网站,
icon,图标,
import,导入,
is disabled,已禁用,
is enabled,已启用,
jane@example.com,jane@example.com,
just now,刚刚,
label,标签,
light-blue,浅蓝,
linkedin,领英,
logged in,已登录,
login_required,需要登录,
long,长型,
merged {0} into {1},{0}合并为{1},
mm-dd-yyyy,月-日-年,
mm/dd/yyyy,月/日/年,
module name...,模块名称...,
new,新建,
new type of document,单据新类型,
no failed attempts,无失败尝试,
nonce,随机数,
notified,已通知,
now,现在,
of,/,
old_parent,旧父级,
on_cancel,取消时,
on_change,变更时,
on_submit,提交时,
on_trash,删除时,
on_update,更新时,
on_update_after_submit,提交后更新时,
or,或,
orange,橙色,
pink,粉色,
plain,纯文本,
print,打印,
processlist,进程列表,
purple,紫色,
queued,已排队,
read,已读,
red,红色,
renamed from {0} to {1},从更名{0}到{1},
report,报告,
response,响应,
restored {0} as {1},恢复{0}为{1},
s256,s256算法,
scheduled,已计划,
select,选择,
share,共享,
short,短型,
since last month,自上个月,
since last week,自上周,
since last year,自去年,
since yesterday,自昨天,
started,已启动,
starting the setup...,正在启动设置...,
steps completed,步骤已完成,
"string value, i.e. group",字符串值，例如：组,
"string value, i.e. member",字符串值，例如：成员,
"string value, i.e. {0} or uid={0},ou=users,dc=example,dc=com","字符串值，例如：{0} 或 uid={0},ou=users,dc=example,dc=com",
submit,提交,
"tag name..., e.g. #tag",标签名称...，例如#标签,
text in document type,文件类型的文本,
this form,此表单,
this shouldn't break,这不应中断,
to close,关闭,
to navigate,导航,
